timestamp,rule_id,alert_message,classification,priority,protocol,source_ip,source_port,destination_ip,destination_port
07/17-18:23:38.899588,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,51725,239.255.255.250,1900
07/17-18:23:38.905757,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,51731,239.255.255.250,1900
07/17-18:24:24.496284,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:24:24.755853,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:24:25.016192,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:24:25.276576,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:25:25.554544,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:25:25.814438,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:25:26.190800,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:25:26.333475,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:25:35.896192,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,58073,239.255.255.250,1900
07/17-18:25:35.901274,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,58079,239.255.255.250,1900
07/17-18:25:36.897074,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,58073,239.255.255.250,1900
07/17-18:25:36.901705,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,58079,239.255.255.250,1900
07/17-18:25:37.898975,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,58073,239.255.255.250,1900
07/17-18:25:37.903007,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,58079,239.255.255.250,1900
07/17-18:25:38.900097,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,58073,239.255.255.250,1900
07/17-18:25:38.903243,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,58079,239.255.255.250,1900
07/17-18:26:17.493286,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.117,39790,239.255.255.250,1900
07/17-18:26:19.935931,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.117,43267,239.255.255.250,1900
07/17-18:26:26.612463,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:26:26.874668,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:26:27.134363,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:26:27.393046,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:26:29.947705,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.117,43476,239.255.255.250,1900
07/17-18:27:27.670053,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:27:27.931045,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:27:28.190474,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:27:28.455626,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:27:29.958941,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.117,43661,239.255.255.250,1900
07/17-18:27:35.897764,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,65092,239.255.255.250,1900
07/17-18:27:35.902637,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,65098,239.255.255.250,1900
07/17-18:27:36.898502,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,65092,239.255.255.250,1900
07/17-18:27:36.903787,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,65098,239.255.255.250,1900
07/17-18:27:37.899006,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,65092,239.255.255.250,1900
07/17-18:27:37.904750,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,65098,239.255.255.250,1900
07/17-18:27:38.899237,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,65092,239.255.255.250,1900
07/17-18:27:38.906700,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,65098,239.255.255.250,1900
07/17-18:28:28.738098,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:28:29.007414,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:28:29.278825,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:28:29.546814,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:28:29.960814,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.117,38080,239.255.255.250,1900
07/17-18:29:29.825876,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:29:29.952546,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.117,47860,239.255.255.250,1900
07/17-18:29:30.085485,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:29:30.345604,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:29:30.605091,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:29:35.901855,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50355,239.255.255.250,1900
07/17-18:29:35.905436,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50361,239.255.255.250,1900
07/17-18:29:36.902718,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50355,239.255.255.250,1900
07/17-18:29:36.906807,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50361,239.255.255.250,1900
07/17-18:29:37.904449,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50355,239.255.255.250,1900
07/17-18:29:37.907517,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50361,239.255.255.250,1900
07/17-18:29:38.905421,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50355,239.255.255.250,1900
07/17-18:29:38.908327,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,50361,239.255.255.250,1900
07/17-18:30:29.982170,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.117,38405,239.255.255.250,1900
07/17-18:30:30.884546,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:30:31.143610,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:30:31.403579,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:30:31.664614,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:31:29.968178,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.117,45183,239.255.255.250,1900
07/17-18:31:31.942265,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:31:32.201422,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:31:32.461943,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:31:32.731046,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:31:35.900197,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,61186,239.255.255.250,1900
07/17-18:31:35.906049,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,61192,239.255.255.250,1900
07/17-18:31:36.901340,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,61186,239.255.255.250,1900
07/17-18:31:36.908269,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,61192,239.255.255.250,1900
07/17-18:31:37.901792,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,61186,239.255.255.250,1900
07/17-18:31:37.908502,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,61192,239.255.255.250,1900
07/17-18:31:38.902929,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,61186,239.255.255.250,1900
07/17-18:31:38.908794,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,61192,239.255.255.250,1900
07/18-13:00:49.129777,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:00:49.389282,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:00:49.649185,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:00:49.908739,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:01:50.188606,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:01:50.448576,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:01:50.708092,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:01:50.967598,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:02:13.998242,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52057,239.255.255.250,1900
07/18-13:02:15.000594,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52057,239.255.255.250,1900
07/18-13:02:15.728288,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,55167,239.255.255.250,1900
07/18-13:02:16.013429,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52057,239.255.255.250,1900
07/18-13:02:16.734158,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,55167,239.255.255.250,1900
07/18-13:02:17.016244,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52057,239.255.255.250,1900
07/18-13:02:17.739933,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,55167,239.255.255.250,1900
07/18-13:02:18.745628,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,55167,239.255.255.250,1900
07/18-13:02:51.250613,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:02:51.565125,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:02:51.861846,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:02:52.027229,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:03:52.306836,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:03:52.566257,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:03:52.827861,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:03:53.085847,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:04:14.009421,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59842,239.255.255.250,1900
07/18-13:04:15.012324,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59842,239.255.255.250,1900
07/18-13:04:15.735172,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59848,239.255.255.250,1900
07/18-13:04:16.023641,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59842,239.255.255.250,1900
07/18-13:04:16.751024,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59848,239.255.255.250,1900
07/18-13:04:17.033659,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59842,239.255.255.250,1900
07/18-13:04:17.751772,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59848,239.255.255.250,1900
07/18-13:04:18.753902,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59848,239.255.255.250,1900
07/18-13:04:53.365573,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:04:53.625103,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:04:53.885115,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:04:54.144723,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:05:02.463366,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/18-13:05:54.427399,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:05:54.684228,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:05:54.954281,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:05:55.225866,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:06:14.028255,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,51951,239.255.255.250,1900
07/18-13:06:15.041363,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,51951,239.255.255.250,1900
07/18-13:06:15.724274,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,51957,239.255.255.250,1900
07/18-13:06:16.050084,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,51951,239.255.255.250,1900
07/18-13:06:16.731888,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,51957,239.255.255.250,1900
07/18-13:06:17.057046,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,51951,239.255.255.250,1900
07/18-13:06:17.733665,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,51957,239.255.255.250,1900
07/18-13:06:18.743037,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,51957,239.255.255.250,1900
07/18-13:06:55.513934,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:06:55.772994,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:06:56.033220,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
